run_name,pretrain_steps,seed,model_hidden_dim,model_heads,model_depth,episode,win_rate,draw_rate
pretrain_60_1x-seed2,60,2,128,4,2,500,0.0,0.95
pretrain_60_1x-seed2,60,2,128,4,2,600,0.0,0.98
pretrain_60_1x-seed2,60,2,128,4,2,700,0.0,0.97
pretrain_60_1x-seed2,60,2,128,4,2,800,0.0,0.975
pretrain_60_1x-seed2,60,2,128,4,2,900,0.0,0.985
pretrain_60_1x-seed2,60,2,128,4,2,1000,0.0,0.985
pretrain_60_1x-seed2,60,2,128,4,2,1100,0.0,0.975
pretrain_60_1x-seed2,60,2,128,4,2,1200,0.0,0.975
pretrain_60_1x-seed2,60,2,128,4,2,1300,0.0,0.99
pretrain_60_1x-seed3,60,3,128,4,2,0,0.0,0.11
pretrain_60_1x-seed3,60,3,128,4,2,100,0.0,0.285
pretrain_60_1x-seed3,60,3,128,4,2,200,0.0,0.615
pretrain_60_1x-seed3,60,3,128,4,2,300,0.0,0.895
pretrain_60_1x-seed3,60,3,128,4,2,400,0.0,0.91
pretrain_60_1x-seed3,60,3,128,4,2,500,0.0,0.985
pretrain_60_1x-seed3,60,3,128,4,2,600,0.0,0.93
pretrain_60_1x-seed3,60,3,128,4,2,700,0.0,0.96
pretrain_60_1x-seed3,60,3,128,4,2,800,0.0,0.975
pretrain_60_1x-seed3,60,3,128,4,2,900,0.0,0.89
pretrain_60_1x-seed3,60,3,128,4,2,1000,0.0,0.965
pretrain_60_1x-seed3,60,3,128,4,2,1100,0.0,0.925
pretrain_60_1x-seed3,60,3,128,4,2,1200,0.0,0.98
pretrain_60_1x-seed3,60,3,128,4,2,1300,0.0,0.985
pretrain_60_1x-seed3,60,3,128,4,2,1400,0.0,0.965
pretrain_60_1x-seed3,60,3,128,4,2,1500,0.0,0.975
pretrain_60_1x-seed3,60,3,128,4,2,1600,0.0,0.975
pretrain_60_1x-seed3,60,3,128,4,2,1700,0.0,0.995
pretrain_60_1x-seed4,60,4,128,4,2,0,0.0,0.17
pretrain_60_1x-seed4,60,4,128,4,2,100,0.0,0.445
pretrain_60_1x-seed4,60,4,128,4,2,200,0.0,0.7
pretrain_60_1x-seed4,60,4,128,4,2,300,0.0,0.87
pretrain_60_1x-seed4,60,4,128,4,2,400,0.0,0.885
pretrain_60_1x-seed4,60,4,128,4,2,500,0.0,0.94
pretrain_60_1x-seed4,60,4,128,4,2,600,0.0,0.955
pretrain_60_1x-seed4,60,4,128,4,2,700,0.0,0.97
pretrain_60_1x-seed4,60,4,128,4,2,800,0.0,0.97
pretrain_60_1x-seed4,60,4,128,4,2,900,0.0,0.985
pretrain_60_1x-seed4,60,4,128,4,2,1000,0.0,0.965
pretrain_60_1x-seed4,60,4,128,4,2,1100,0.0,0.95
pretrain_60_1x-seed4,60,4,128,4,2,1200,0.0,0.965
pretrain_60_1x-seed4,60,4,128,4,2,1300,0.0,0.98
pretrain_60_1x-seed4,60,4,128,4,2,1400,0.0,0.99
pretrain_80_1x-seed0,80,0,128,4,2,0,0.0,0.5
pretrain_80_1x-seed0,80,0,128,4,2,100,0.0,0.81
pretrain_80_1x-seed0,80,0,128,4,2,200,0.0,0.925
pretrain_80_1x-seed0,80,0,128,4,2,300,0.0,0.96
pretrain_80_1x-seed0,80,0,128,4,2,400,0.0,0.935
pretrain_80_1x-seed0,80,0,128,4,2,500,0.0,0.955
pretrain_80_1x-seed0,80,0,128,4,2,600,0.0,0.975
pretrain_80_1x-seed0,80,0,128,4,2,700,0.0,0.985
pretrain_80_1x-seed0,80,0,128,4,2,800,0.0,0.995
pretrain_80_1x-seed1,80,1,128,4,2,0,0.0,0.57
pretrain_80_1x-seed1,80,1,128,4,2,100,0.0,0.915
pretrain_80_1x-seed1,80,1,128,4,2,200,0.0,0.945
pretrain_80_1x-seed1,80,1,128,4,2,300,0.0,0.97
pretrain_80_1x-seed1,80,1,128,4,2,400,0.0,0.93
pretrain_80_1x-seed1,80,1,128,4,2,500,0.0,0.98
pretrain_80_1x-seed1,80,1,128,4,2,600,0.0,0.975
pretrain_80_1x-seed1,80,1,128,4,2,700,0.0,0.985
pretrain_80_1x-seed1,80,1,128,4,2,800,0.0,0.985
pretrain_80_1x-seed1,80,1,128,4,2,900,0.0,0.995
pretrain_80_1x-seed2,80,2,128,4,2,0,0.0,0.54
pretrain_80_1x-seed2,80,2,128,4,2,100,0.0,0.255
pretrain_80_1x-seed2,80,2,128,4,2,200,0.0,0.605
pretrain_80_1x-seed2,80,2,128,4,2,300,0.0,0.8
pretrain_80_1x-seed2,80,2,128,4,2,400,0.0,0.96
